Default,WC/TA,RE/TA,EBIT/TA,ME/TL,S/TA
0,0.0105134,0.0645698,0.046954,0.4943238,0.263348
0,0.0655592,0.0873003,0.0389001,0.5418215,0.2277074
0,0.063664,0.1231124,0.0381118,0.6656616,0.1837919
0,0.1539178,0.3821962,0.0562487,0.4930384,0.2768854
0,0.1571155,0.3841739,0.0554216,0.5178427,0.2836051
0,0.1744688,0.3688636,0.053208,0.621138,0.3064427
0,0.1193483,0.3981248,0.068943,0.8216158,0.3715819
0,-0.5357068,0.1515162,0.0382894,0.6133059,0.103471
0,-0.5132921,0.1521576,0.0396521,0.422443,0.1071036
0,-0.5740433,0.1205222,0.029222,0.299323,0.0624515
0,-0.5829496,0.1119175,0.0237771,0.2648966,0.0593774
0,-0.5813435,0.1282055,0.0255556,0.2829422,0.0381004
0,0.1811196,0.2041037,0.0666266,0.8155596,0.1240263
0,0.157984,0.1837631,0.0282785,0.7378981,0.0822896
0,0.2223662,0.1530055,0.0548319,1.432376,0.1119291
0,0.1221875,0.2398068,0.0572117,1.090042,0.1314432
0,0.0654274,0.3173601,0.0493276,1.30551,0.090742
0,0.0691807,0.3300903,0.0440518,1.017649,0.0837894
0,0.0433368,0.3362285,0.0374474,1.451618,0.094226
0,0.1471193,0.0494782,0.0475488,0.78237,0.3230242
0,0.0929332,0.0758238,0.048269,1.012479,0.391398
0,0.2633489,0.3364708,0.0366418,2.788847,0.2983891
0,0.1972069,0.3658256,0.0223081,2.640414,0.3356357
0,0.2114949,0.2639425,0.0386833,0.9054198,0.2895802
0,0.1208676,0.1416024,0.0628766,0.8998972,0.3675948
0,0.2062125,0.2281448,0.0545585,1.485647,0.3628769
0,0.2118638,0.3445512,0.0434308,1.33879,0.3924336
0,0.1863413,0.3539875,0.0532597,1.510743,0.4286531
0,0.2070559,0.3350453,0.0510819,1.402513,0.3982017
0,0.2172922,0.3137991,0.0349357,0.6164367,0.3736376
0,0.2965763,0.3805377,0.0642324,1.285656,0.3529681
0,0.2701753,0.3638501,0.0538779,1.320174,0.3591041
0,0.2402884,0.3835931,0.0741394,1.645222,0.3129117
0,0.2626287,0.3564297,0.0307687,1.667765,0.2897139
0,0.1068094,0.4484286,0.0274303,2.291106,0.1898731
0,0.4928053,0.5142005,0.0529361,2.412592,0.2552222
0,0.4129607,0.4656194,0.0359307,2.151029,0.2998916
0,0.4330982,0.4893928,0.0566421,3.418208,0.3068161
0,0.4418154,0.4511627,0.0294572,2.259998,0.3128783
0,0.4822212,0.4647391,0.0643557,3.595507,0.3575289
0,0.1332975,0.5707856,0.061646,2.157593,0.3171254
0,0.1889266,0.6100951,0.0665563,2.667227,0.3382713
0,0.26436,0.7009336,0.0580425,2.932856,0.305282
0,0.0883792,0.6695379,0.0681454,1.473419,0.3124847
0,0.1228665,0.6878899,0.0577145,1.291297,0.2934869
0,0.1198249,0.5404702,0.0509465,0.678653,0.2749484
0,0.1402125,0.5622085,0.0463398,0.9797345,0.3001438
0,0.1454345,0.5761308,0.0532,1.34438,0.2889165
0,0.1795139,0.5700036,0.0413905,1.601369,0.331903
0,0.5311739,0.0036112,0.028133,0.6340638,0.4243571
0,0.4950393,0.0482602,0.0432177,0.6841873,0.4180632
0,0.526805,0.0952923,0.0571414,1.033531,0.4253112
0,0.5570059,0.1342794,0.0574622,0.7857651,0.4063578
0,0.5213776,0.1488567,0.0477858,0.459287,0.4515626
0,0.487522,0.1635067,0.0414483,0.3214945,0.4289186
0,0.4604771,0.1337966,0.0493358,0.2420713,0.3673928
0,0.0581485,-0.1533055,0.044525,0.3225243,0.2962539
1,0.023044,-0.2693499,0.0027171,0.1535664,0.3386589
0,0.2334135,0.5082811,0.084744,2.509273,0.4247826
0,0.2597756,0.5265113,0.0743797,3.210733,0.4411759
0,0.2202395,0.5272184,0.0844319,3.988177,0.4205481
0,0.1401305,0.4352189,0.0775693,2.603545,0.3668924
0,0.0233123,0.4156627,0.0840305,1.450105,0.3972002
0,0.1187926,0.4288225,0.0247407,0.7612635,0.338415
0,0.2199145,0.4954627,0.0671254,1.412852,0.3289138
0,0.1886664,0.4709405,0.0694787,1.031742,0.3549736
0,0.1976426,0.5447143,0.0765772,2.140218,0.4100875
0,0.2231926,0.580761,0.0676902,2.168009,0.3547757
0,0.2343448,0.1731615,0.0163238,0.3585991,0.481457
0,0.2263328,0.1526895,0.0092014,0.1430296,0.4381989
0,0.1392879,-0.6582903,0.0308797,3.546477,0.1696253
0,0.1225554,-0.7804227,0.0222522,2.370283,0.1743505
0,0.1433603,-0.869037,0.0210799,3.025164,0.1736955
0,0.1542999,-0.9000419,0.018,2.029802,0.1688446
0,0.1499939,-1.041169,0.0019992,0.8082842,0.1596433
0,-0.0523288,-1.875254,-0.254492,0.2491708,0.1375093
0,0.0256021,-2.346216,0.0101349,0.7520455,0.1648143
0,0.112758,-2.18573,0.0373605,4.965297,0.1910833
0,0.4879606,-1.27053,0.037903,8.615685,0.1244529
0,0.3555733,-1.275888,0.0346342,6.271513,0.1251015
0,0.5347957,0.2939598,0.066771,6.857019,0.2421639
0,0.3378996,0.2785251,0.0696899,4.459228,0.2457698
0,0.2668549,0.2028475,0.072326,1.953459,0.1951164
0,0.2315466,0.240361,0.0411265,1.750827,0.2023612
0,0.2461946,0.1578445,0.0536118,2.041444,0.1651169
0,0.2468782,0.2065131,0.0552097,1.407076,0.1689157
0,0.0735878,0.4823746,0.0737593,2.139311,0.3365523
0,0.0612441,0.4901718,0.0548278,2.579096,0.3158341
0,0.0949187,0.5411613,0.0949238,3.466422,0.3444506
0,0.0466295,0.5081233,0.0896181,2.724854,0.3444281
0,0.136317,0.4901279,0.1069791,1.697432,0.3205282
0,-0.038286,0.4772904,0.0158889,1.810279,0.3216468
0,0.1120272,0.4271652,0.0685042,1.752398,0.2334919
0,0.1873104,0.4182954,0.0672716,1.351769,0.2629988
0,0.1035959,0.7538123,0.0341186,4.369118,0.2585553
0,0.0698492,0.8588471,0.069965,2.960342,0.2435795
0,-0.0254353,0.9196569,0.0533883,2.815221,0.2042011
0,0.0287896,0.3789617,0.0547381,0.5557652,0.1646152
0,-0.0104664,0.3795363,0.0567409,0.6268159,0.172289
0,0.0554733,0.4124618,0.0490568,0.4897261,0.1721769
0,0.0299482,0.406226,0.0372384,0.2822109,0.1138978
0,0.1413094,0.4041671,0.0572613,0.3575141,0.1813764
0,0.1580278,0.4684618,0.0586115,0.5351797,0.1982484
0,0.1346743,0.481852,0.0575182,0.6668422,0.2161329
0,0.0485711,0.6227961,0.1070744,2.899833,0.4314953
0,0.0774648,0.570347,0.0918632,3.339368,0.4130434
0,0.0979727,0.6058127,0.1062097,3.656773,0.4079977
0,0.1290255,0.6517,0.0932354,2.998219,0.3959251
0,0.1977466,0.7759233,0.0820277,2.317475,0.3724773
0,0.1763145,0.7911754,0.080651,3.051677,0.3808123
0,0.2014493,0.8477015,0.1028709,3.417191,0.392881
0,0.2406535,0.9031271,0.106709,3.402258,0.354191
0,0.1704673,0.9413686,0.0995136,3.364933,0.3557034
0,0.0036675,0.9335325,0.111499,3.840584,0.3735561
0,0.3059171,0.4818676,0.0678193,3.181304,0.4070581
0,0.3410986,0.501658,0.0640133,4.143287,0.3951647
0,0.2790937,0.5299445,0.052148,3.753763,0.3385657
0,0.2406869,0.5423363,0.0503183,4.476499,0.359073
0,0.2804113,0.453688,0.0653829,4.677438,0.4155062
0,0.2693148,0.4589877,0.0329437,1.773164,0.3570344
0,0.1996662,0.1906806,0.0379676,1.417921,0.2882874
0,0.2162071,0.2141557,0.0436561,1.87495,0.3101541
0,0.2173117,0.2290261,0.0528847,1.484675,0.3088337
0,0.3096544,-0.234043,0.0557219,1.140301,0.425136
0,0.2084627,-0.0900125,0.0454087,1.171674,0.3268501
0,0.2833082,0.0020288,0.0678504,1.674092,0.3432663
0,0.1969977,0.0451856,0.0532984,0.3100547,0.2531913
0,0.1062864,0.0499006,0.0297972,0.2354072,0.2396688
0,0.1488172,0.0780817,0.0478235,0.3965788,0.2352511
0,0.1472932,-0.4949678,0.0336842,0.1646467,0.3308551
0,-0.7198341,-0.5344378,0.0455962,0.1751089,0.3265249
0,0.2125572,-0.4972199,0.0551601,0.425767,0.3441164
0,0.2254803,-0.3980382,0.0641456,1.062026,0.3913445
0,0.2522252,0.8161393,0.0680732,3.525597,0.2612261
0,0.0903677,0.4343168,0.0546951,1.671263,0.1651724
0,0.0541658,0.1576923,0.0416835,1.534518,0.1647411
0,0.0438916,0.1606213,0.0615118,1.703551,0.2042423
0,0.0268227,-0.0577558,0.0610572,1.345668,0.1517843
0,0.0274457,0.0112085,0.0358597,0.4754759,0.0986629
0,0.0385605,0.0228569,0.049892,0.5526245,0.1187338
0,0.0353912,0.051256,0.0526035,0.6027747,0.1229279
0,0.0260062,0.0752931,0.0528967,0.7895666,0.1376382
0,0.0580855,0.0943808,0.0482042,1.121661,0.1555142
0,0.0889653,0.105746,0.0578703,1.577405,0.1575787
0,0.0951616,0.1198607,0.0272462,0.2002851,0.2542149
0,0.1289818,0.1584546,0.0470317,0.404909,0.3115261
0,0.1713261,0.1843117,0.054196,0.3325946,0.2914982
0,0.0357736,0.0172125,0.0573719,2.954569,0.2371282
0,-0.0033648,0.0391524,0.0477603,0.3606036,0.2031499
0,0.305967,0.089963,0.0320899,0.7970072,0.1837429
0,0.1750446,0.1713948,0.0408537,0.6066066,0.1638297
0,0.1926197,0.1369998,0.0350417,0.2761539,0.1452532
0,0.1230319,0.0598747,0.0451379,0.3217697,0.1763747
0,0.073429,0.0205191,0.0458163,0.3384241,0.1559867
0,0.1072894,0.0425275,0.02166,1.013609,0.1408013
0,0.1835384,0.3734188,0.0667912,9.311945,0.5340009
0,0.2387468,0.4007455,0.0732887,7.047008,0.573281
0,0.2197654,0.4055886,0.0804343,10.75517,0.5356498
0,0.1868564,0.4708863,0.09343,18.91453,0.5707042
0,0.1979191,0.4891381,0.089364,27.54277,0.5704821
0,0.1870203,0.4964511,0.0779154,17.55969,0.5027465
0,0.1678265,0.5029653,0.0738289,14.15417,0.5450194
0,0.1492931,0.5532966,0.0748973,4.78178,0.4759037
0,0.1318071,0.5969445,0.0784305,6.733392,0.4668217
0,0.1213902,0.6580434,0.0721945,6.168762,0.4731993
0,0.2337972,0.1152393,0.0467648,3.22,0.1756862
0,0.2147631,0.1369022,0.0481896,2.953283,0.1475805
0,0.2366496,-0.0258769,0.0140502,1.698472,0.2001313
0,0.215915,-0.2081512,0.033296,2.420064,0.1534179
0,0.1625534,-0.4479493,0.0254367,1.363785,0.1486796
0,0.1854124,0.6075371,0.0628258,2.074578,0.4190891
0,0.2023466,0.5949652,0.0668846,2.550401,0.414913
0,0.1923067,0.5570559,0.0857476,2.175174,0.3897404
0,0.179169,0.5571036,0.0817011,2.180786,0.3488953
0,0.2298375,0.5025214,0.076724,2.9007,0.5149291
0,0.2662202,0.5258891,0.0883653,3.05647,0.5033081
0,0.1978337,0.5473504,0.0793123,3.036414,0.5133626
0,0.255375,0.5742959,0.0604586,3.467291,0.5634766
0,-0.0547302,-0.0428867,0.0429295,0.52108,0.1196992
0,-0.0239504,-0.0467703,0.0535208,0.8131264,0.120366
0,-0.0328948,-0.0518865,0.0510355,0.7132745,0.1075827
0,-0.0808506,-0.0310189,0.0393649,0.6066914,0.124602
0,0.0005297,-0.0280013,0.0462839,0.9805189,0.138422
0,-0.0087276,-0.0122666,0.0560197,1.652666,0.1523312
0,0.054249,0.2224162,0.0117074,0.8099847,0.1230987
0,0.1883368,0.2419474,0.0067704,1.158715,0.1457826
0,0.1230735,0.3126796,0.0157573,1.759119,0.1627742
0,0.3200084,0.2492143,0.0799179,5.591058,0.3006819
0,0.3118899,0.2924955,0.0755507,6.487215,0.3072947
0,0.2936299,0.3106525,0.0889375,7.300139,0.3000948
0,0.1856075,0.3397701,0.0706861,4.588567,0.2757604
0,0.1782312,0.3866473,0.0737837,3.284487,0.2784848
0,0.1155403,0.4077379,0.0547528,2.319043,0.262697
0,0.2163201,0.4672956,0.0492045,3.672795,0.2815731
0,0.2764208,0.4012156,0.0516464,3.117805,0.3308563
0,0.3219371,0.424122,0.057917,3.941677,0.3443734
0,0.3099179,0.4320006,0.0605136,4.549059,0.3341079
0,0.0190349,0.208702,0.0447899,0.387478,0.4100814
0,0.3873072,0.2606074,0.0600415,1.608818,0.4803018
0,0.0342106,0.2843947,0.0370335,0.9915071,0.3677629
0,0.0392588,0.2985978,0.0365164,0.8062375,0.4037732
0,0.0156707,0.2979002,0.0602034,1.007568,0.4364878
0,0.0582514,0.3053517,0.0555941,1.064627,0.4527888
0,0.0466958,0.3394995,0.0330914,0.7017969,0.5311428
0,0.0413011,0.3328606,0.0547205,0.7868154,0.4549984
0,0.121785,0.3431928,0.0746114,1.066973,0.4654439
0,0.1200775,0.3736572,0.0587127,1.615849,0.4728855
0,0.0402025,0.4467875,0.0862375,3.379586,0.5030555
0,0.2601167,-0.1036934,0.0449228,0.2219234,0.2773272
0,0.2847013,-0.134791,0.0502021,0.2363465,0.3159575
0,0.2652159,-0.2034338,0.0228215,0.1792298,0.180436
0,0.5205022,-0.0681636,0.0248972,0.251707,0.1874507
0,0.2392944,0.3271212,0.0852627,2.399907,1.585699
0,0.2568862,0.4020154,0.0413719,2.385114,1.431856
0,0.0941929,0.3476927,0.0401036,1.240604,1.180518
0,0.1079746,0.3786589,0.0797198,1.706593,1.063655
0,0.0901508,0.3954999,0.0756571,0.856558,1.134147
0,0.0082533,0.3565136,0.0510745,1.129595,1.038157
0,0.0050265,0.0588196,0.0451373,0.5626487,0.4035532
0,-0.0085095,0.0737064,0.0621917,0.6409767,0.4414473
0,0.0865061,0.2765506,0.0449539,1.139113,0.2658254
0,-0.0878484,0.2529197,0.0598024,0.8979575,0.2966028
0,-0.1341706,0.2608487,0.0602569,1.038392,0.2949829
0,-0.058957,0.318748,0.0609068,1.468762,0.2867931
0,0.0216659,0.2200468,0.0619179,1.342843,0.2546332
0,0.0971279,0.3275672,0.0531922,1.697736,0.2878161
0,0.0006462,0.3417413,0.0602797,1.615367,0.2991372
0,0.1314553,0.3948781,0.0760642,1.148228,0.2199043
0,0.0992489,0.3248977,0.0492555,1.179745,0.2152024
0,0.0969081,0.3439831,0.0409753,1.280313,0.2099702
0,0.0968058,0.3901896,0.050782,1.370689,0.1915101
0,0.0547623,0.2851341,0.0384959,0.8550104,0.1701637
0,0.0636059,0.3174812,0.0378803,0.7678059,0.175566
0,0.0731184,0.3611887,0.0423457,1.090814,0.157093
0,0.0723515,0.3710652,0.0432084,1.097893,0.1846702
0,0.0688103,0.2229916,0.0343568,1.583828,0.1781352
0,0.0650115,0.2442842,0.0388763,2.183338,0.1755181
0,0.0448055,0.1323388,0.0342695,0.5942703,0.0854283
0,0.0242944,0.1108007,0.0271991,0.5224515,0.0814092
0,-0.0458979,0.1557834,0.0408744,0.5989618,0.0878299
0,-0.0025331,0.1589963,0.0267924,0.4263,0.0983617
0,0.017448,0.1501879,0.0350183,0.5496423,0.0845563
0,0.0218677,0.1521289,0.0465228,0.5952134,0.0941913
0,-0.0219625,0.0445176,0.0177128,0.5153175,0.1326675
0,-0.0032003,0.0209098,-0.3945461,0.3785673,0.1017647
0,0.2141026,0.4826293,0.0715406,4.032609,0.3280633
0,0.1117132,0.4587441,0.0744236,4.148602,0.2965087
0,0.1466589,0.5015004,0.0793248,5.827949,0.2754235
0,0.1347305,0.5221557,0.0782578,5.251366,0.269923
0,0.1703785,0.5000517,0.0635253,4.813777,0.2990581
0,0.1909263,0.5232052,0.0643456,4.308518,0.2898806
0,0.2090562,0.5883091,0.0652012,5.499902,0.2678145
0,0.2604034,0.5974628,0.0670853,5.028883,0.2684893
0,0.3175369,0.6606792,0.0718101,7.818465,0.2529771
0,0.2638915,0.7765525,0.0710535,7.401417,0.2975056
0,0.0378079,-0.0986603,0.030164,0.4558591,0.2564339
0,0.0651004,-0.1807676,0.0494955,0.5795788,0.3105681
0,-0.0553445,-0.2232952,0.0348955,0.4508675,0.2780021
0,0.1107326,-0.2736505,0.0657007,0.5634429,0.31354
0,0.1552032,-0.283399,0.0509532,0.53327,0.3636266
0,0.1577144,-0.255395,0.0763633,0.7158348,0.347539
0,0.1553636,0.2892498,0.0360455,1.53907,0.1980924
0,0.0184363,0.2293533,0.0514092,1.743977,0.2760362
0,0.06616,0.2414772,0.06227,2.44075,0.249077
0,0.0342561,0.244377,0.0307927,2.090497,0.2436874
0,0.0553668,0.2510821,0.0760678,2.586262,0.4172081
0,0.0423735,0.2164396,0.1040086,2.47542,0.480807
0,-0.0042726,0.2556171,0.0418167,2.744036,0.3222238
0,0.1867893,0.1910089,0.0519372,1.460308,0.2237071
0,0.1409068,0.1291064,0.0413696,1.396345,0.1051148
0,0.1267661,0.1277339,0.0340309,0.728474,0.07905
0,0.0719254,0.1412357,0.0168734,0.5300463,0.0717574
0,0.0740183,0.1274269,0.0505591,1.327222,0.1191357
0,0.068239,0.123963,0.047078,0.6887402,0.1061545
0,0.0983923,0.1950983,0.0308963,0.7544085,0.0774202
0,0.1481972,0.0356908,0.0316196,0.8434302,0.0840723
0,0.1177033,0.0734944,0.0564051,1.449171,0.1229372
0,0.1448883,0.1325243,0.057075,1.149721,0.1294291
0,0.2116997,0.3156064,0.0630151,1.055865,0.3166796
0,0.2588145,0.3507598,0.059673,1.408853,0.3439779
0,0.0670359,0.2738026,0.0578617,1.126074,0.2604663
0,0.0899225,0.3175324,0.0535721,1.419259,0.241249
0,0.1613109,0.3705776,0.0623405,1.720308,0.2401003
0,-0.0371578,0.3491982,0.0583651,0.9936338,0.265068
0,0.057732,0.3411791,0.0522413,1.017059,0.2642246
0,0.0636756,0.296407,0.0527195,1.012736,0.2575414
0,0.0758085,0.3924296,0.0491248,1.940039,0.2389708
0,0.1725044,0.4777223,0.064723,2.459751,0.2436333
0,0.2385848,-0.0238474,0.0328934,0.3805388,0.347111
0,0.2115806,0.0214414,0.0536162,0.3293754,0.2136301
0,0.4471363,0.3735873,0.0325553,0.5013915,0.4883076
0,0.4750317,0.4325989,0.0408956,0.7341536,0.5238827
0,0.3217495,0.3968472,0.0328217,0.3215747,0.4679214
0,0.4263115,0.417289,-0.0080476,0.6325699,0.5077862
0,0.4932739,0.25456,0.0101045,0.2512849,0.4782405
0,0.4800858,0.2274346,0.0413912,0.417702,0.5109262
0,0.5351112,0.2020354,0.022215,0.396709,0.6260734
0,0.2263998,-0.8997648,0.0444283,0.0880111,0.3792781
0,0.2814324,-0.9024961,0.0414356,0.0904434,0.2280434
0,0.1785325,-0.6694331,0.0707998,0.1809688,0.298556
0,-2.240268,-2.707721,-0.0159158,0.0237178,0.3176284
0,0.1926328,-0.0688808,0.048684,0.9124584,0.2319212
0,0.1377249,-0.0057474,0.0520238,0.8355767,0.2226005
0,0.1572101,0.0679094,0.0360105,0.6452731,0.1925797
0,0.1435979,0.0521502,0.0183768,0.33,0.1223276
0,0.1398609,0.0362816,0.01063,0.1628586,0.1555555
0,0.1587507,-0.0190993,0.0345178,0.2455548,0.2107684
0,0.1287833,-0.1023951,0.0057353,0.3498223,0.2006574
0,0.1223739,-0.3571424,0.0318882,0.1789,0.2802567
0,0.1583824,-0.3588111,0.0526427,0.3383495,0.364961
0,0.1778896,-0.1828178,0.0482965,0.8030248,0.2320647
0,0.3339713,0.3211329,0.0539575,2.304282,0.1984141
0,0.3293698,0.2695037,0.0380723,2.13612,0.1838817
0,0.2973733,0.2793186,0.0231492,2.742973,0.1880904
0,0.3196476,-0.0637487,0.029595,1.140248,0.2336539
0,0.6109872,0.2439463,0.0739188,7.721719,0.2098388
0,0.2880165,0.5818951,0.100622,10.06227,0.2938467
0,0.3978792,0.6112396,0.1516643,16.3546,0.2978131
0,0.3659224,0.5703052,0.1096151,15.19544,0.2570231
0,0.2785436,0.6304765,0.118248,25.07451,0.2700134
0,0.2752065,0.6044963,0.1017967,24.63745,0.21564
0,0.2815339,0.6193456,0.0728236,19.07265,0.2012166
0,0.2881519,0.6296508,0.0537253,24.67706,0.1812033
0,0.3177374,0.6565167,0.0582857,11.89502,0.1944076
0,0.3586298,0.6906574,0.0894934,22.53682,0.2242199
0,0.363335,0.7108801,0.0920604,15.48746,0.2381283
0,0.3844755,0.0713871,0.0431108,0.4950275,0.2471592
0,0.4091823,0.0975358,0.0615948,1.04275,0.3668841
0,0.4047144,0.1390444,0.058028,1.179616,0.4091266
0,0.4248393,0.2082297,0.0582854,1.61358,0.4028487
0,0.424516,0.3130216,0.0640106,1.369956,0.4325418
0,0.4421825,0.3722687,0.0601936,1.493972,0.4321593
0,0.4265328,0.3681466,0.060802,2.218791,0.3388586
0,0.4376733,0.3968723,0.0512839,1.953475,0.416242
0,0.4668263,0.4698474,0.0454494,2.69979,0.4159302
0,0.485933,0.517374,0.0538418,2.13172,0.4156611
0,0.2455657,0.1956623,0.0491019,0.4436082,0.3365553
0,0.2648529,0.1943563,0.0458122,0.6084585,0.344665
0,0.2585767,0.1014867,0.0464984,0.4173901,0.2869203
0,0.2684036,0.0394705,0.0382672,0.2439985,0.2879696
0,0.2205953,0.0202245,0.0503721,0.4039278,0.2575166
0,0.2884904,-0.0050135,0.0444025,0.7006366,0.296125
0,0.2547434,-0.6543723,0.047953,0.1159429,0.4117357
0,0.2880814,-0.5137177,0.0745958,0.1445167,0.469701
0,0.1900153,-0.569437,0.0536714,0.2375208,0.4994431
0,0.0965071,0.3030391,0.0385846,0.2434288,0.2669681
1,0.0592157,0.1824532,0.0096473,0.3053361,0.3045398
0,0.1671944,-0.0374719,0.0272906,0.1009572,0.1746841
0,0.0987609,-0.016345,0.0576303,0.2562253,0.2196641
0,0.1477971,-0.0166196,0.0498916,0.253348,0.1888071
0,0.1378298,0.203445,0.0748853,0.8888616,0.293534
0,0.1086115,0.1877432,0.0669841,1.31949,0.3098409
0,0.1185134,0.1891368,0.0701738,1.659819,0.3195023
0,0.0919745,0.1509475,0.0589884,2.588815,0.327711
0,0.0737764,0.2387204,0.0598516,2.925317,0.3054084
0,0.1029997,0.2894437,0.069829,2.230149,0.3123076
0,0.1223948,0.367624,0.0715421,3.254138,0.2796447
0,0.1030493,0.3315054,0.0461838,1.8047,0.2868482
0,0.0989781,0.3660247,0.0667075,2.114302,0.2809933
0,0.1073484,0.4124923,0.079371,2.108185,0.2838718
0,-0.0259161,0.4808877,0.0548379,1.13126,0.1768139
0,0.1885114,0.5164538,0.0704573,1.659249,0.2118206
0,0.2606961,0.5519827,0.0657474,2.027132,0.2152535
0,0.1859417,0.6171209,0.0600619,2.121766,0.2248165
0,0.2659516,0.6702249,0.0565095,2.804196,0.2257617
0,0.040215,-0.0082409,0.0535012,0.3914853,0.320726
0,0.1023098,-0.0511569,0.0319271,0.334229,0.2808045
0,0.0586413,-0.1911216,0.0195013,0.2292438,0.3284819
0,0.0259383,-0.1965973,0.0419542,0.445558,0.3208482
0,0.0163738,-0.1514086,0.0581464,0.3830815,0.4602694
0,0.1180896,0.3918498,0.0514718,1.780419,0.2570837
0,0.1481204,0.3647252,0.0623017,1.350958,0.1767156
0,0.354003,0.4436889,0.0559714,1.601305,0.2107256
0,0.0322587,0.2690266,0.0503533,0.790888,0.1972085
0,0.0402966,0.3311707,0.0539946,1.016383,0.2202528
0,0.5457872,0.5078923,0.0667259,4.201895,0.2087564
0,0.4496401,0.5143896,0.0872586,4.866112,0.2291163
0,0.3593668,0.6030942,0.0885032,3.841414,0.222996
0,0.3258937,0.5641975,0.0557627,2.110257,0.1999351
0,0.4560956,0.5350849,0.0493266,1.102821,0.1623801
0,0.3563929,0.6630519,0.0764872,1.624694,0.1931458
0,0.3314843,0.6769162,0.0559526,1.989634,0.1892472
0,0.252493,0.4917364,0.0820522,3.216806,0.1734576
0,0.2891358,0.4737011,0.0754813,3.895563,0.1681296
0,0.2692321,0.5907494,0.092159,6.545092,0.2009578
0,0.2668367,0.3941422,0.0451603,0.6649628,0.8040917
0,0.2222217,0.343436,0.0470478,0.6309663,0.7231511
0,0.2414499,0.3701482,0.0507731,1.039546,0.698835
0,0.1463974,0.3780884,0.0450547,0.9692762,0.8486636
0,0.1260567,0.3398847,0.0546693,0.456518,0.8281975
0,0.1375742,0.3202119,0.035617,0.7303435,0.9309878
0,0.2056168,0.2608989,0.0368769,0.5044864,0.2160345
0,0.1220162,0.2816421,0.0579863,0.7500874,0.3233185
0,0.079836,0.3120353,0.0410211,0.7569785,0.2944737
0,0.0718163,0.2527224,0.0518264,0.6335061,0.2294393
0,0.0318049,0.2346336,0.0428106,0.6791701,0.2023425
0,0.070384,0.2286481,0.0274083,0.7487016,0.221293
0,0.1228997,0.2172069,0.0442537,0.8178054,0.2621796
0,0.1049523,0.2208872,0.0559489,1.196898,0.2334033
0,0.082168,0.1515913,0.0287672,0.67584,0.1993339
0,0.1029157,0.1238442,0.0417034,0.754223,0.202271
0,0.1182415,0.0344106,0.0433353,0.660093,0.2228862
0,0.0955463,0.0757192,0.0391298,0.7931415,0.1977917
0,0.1508465,0.06811,0.0398518,0.8258092,0.2212532
0,0.2900338,0.1349731,0.0540131,5.452388,0.2777719
0,0.261977,0.2304075,0.0746144,3.966751,0.2794144
0,0.336005,0.1443292,0.0403029,3.227315,0.2200029
0,0.2530923,0.1653201,0.0332246,1.321212,0.2086866
0,0.2585207,0.1569612,0.0382217,2.229416,0.2362652
0,0.4537801,0.1842817,0.0699671,18.93752,0.2646866
0,0.6147159,0.1628621,0.0178631,2.819314,0.1459016
0,0.3289538,0.1946054,0.0360533,2.473962,0.1510885
0,0.3898067,0.1604237,0.0503719,2.161103,0.1606328
0,0.3950266,0.21612,0.0409421,3.381391,0.179838
0,0.0477253,0.1972061,0.0497267,0.3284481,0.1805854
0,0.0731066,0.1969087,0.0427911,0.271869,0.1671527
0,0.086012,0.2094184,0.0363572,0.2948016,0.1944375
0,0.1100591,0.2048332,0.0420491,0.2451547,0.1688447
